galContentId,galTitle,galWebImageUrl,galSearchKeyword,processedLocation,galPhotographyLocation
3047156,대구 계산동성당,http://tong.visitkorea.or.kr/cms2/website/56/3047156.jpg,"대구 계산동성당, 대구광역시 중구, 사적 제290호, 종교, 천주교 대구대교구 계산 주교좌 대성당, 계산천주교회, 대구 근대골목투어, 대구 중구 근대로의 여행, 근대문화골목, 야경, 10월 추천여행지, 사진기자단, 프레임코리아1기",대구광역시 중구,대구광역시 중구 계산동2가
3052854,문화비축기지,http://tong.visitkorea.or.kr/cms2/website/54/3052854.jpg,"문학비축기지, 서울특별시 마포구, 복합문화공간, 문화공원, 10월 추천여행지, 사진기자단, 프레임코리아1기",서울특별시 마포구,서울특별시 마포구 성산동
3047236,이상화 고택,http://tong.visitkorea.or.kr/cms2/website/36/3047236.jpg,"이상화 고택, 대구광역시 중구, 전통한옥, 대구 근대골목투어, 대구 중구 근대로의 여행, 근대문화골목, 10월 추천여행지, 사진기자단, 프레임코리아1기",대구광역시 중구,대구광역시 중구 계산동2가
3046984,서순라길,http://tong.visitkorea.or.kr/cms2/website/84/3046984.jpg,"서순라길, 서울특별시 종로구, 이색거리, 골목, 종묘 돌담길, 10월 버킷, 10월 추천여행지, 사진기자단, 프레임코리아1기",서울특별시 종로구,서울특별시 종로구 종로3가
3047004,노들섬,http://tong.visitkorea.or.kr/cms2/website/04/3047004.jpg,"노들섬, 서울특별시 용산구, 복합문화공간, 야경, 10월 추천여행지, 사진기자단, 프레임코리아1기",서울특별시 용산구,서울특별시 용산구 이촌동
3047168,대구근대역사관,http://tong.visitkorea.or.kr/cms2/website/68/3047168.jpg,"대구근대역사관, 대구광역시 중구, 대구 근대골목투어, 대구 중구 근대로의 여행, 근대문화골목, 10월 추천여행지, 사진기자단, 프레임코리아1기",대구광역시 중구,대구광역시 중구 포정동
3052964,하효쇠소깍해수욕장,http://tong.visitkorea.or.kr/cms2/website/64/3052964.jpg,"하효쇠소깍해수욕장, 제주특별자치도 서귀포시, 제주도, 하효쇠소깍해변, 바다, 드론촬영, 드론사진, 항공촬영, 10월 추천여행지, 사진기자단, 프레임코리아1기",제주특별자치도 서귀포시,제주특별자치도 서귀포시 하효동
3048437,서피랑 마을,http://tong.visitkorea.or.kr/cms2/website/37/3048437.jpg,"서피랑마을, 경상남도 통영시, 서피랑 벽화마을, 10월 추천여행지, 사진기자단, 프레임코리아1기",경상남도 통영시,경상남도 통영시 동호동
3052948,주상절리대,http://tong.visitkorea.or.kr/cms2/website/48/3052948.jpg,"주상절리대, 제주특별자치도 서귀포시, 제주도, 제주 중문 대포해안주상절리대, 천연기념물 제443호, 제주 대포주상절리, 대포동지삿개, 현무암, 수직절리, 돌기둥, 10월 추천여행지, 사진기자단, 프레임코리아1기",제주특별자치도 서귀포시,제주특별자치도 서귀포시 중문동
3052877,김제 지평선축제,http://tong.visitkorea.or.kr/cms2/website/77/3052877.jpg,"2023 김지 지평선축제, 전라북도 김제시, 문화관광축제, 행사, 10월 추천여행지, 사진기자단, 프레임코리아1기",전라북도 김제시,전라북도 김제시
3052913,김녕성세기해변,http://tong.visitkorea.or.kr/cms2/website/13/3052913.jpg,"김녕성세기해변, 제주특별자치도 제주시, 제주도, 김녕성세기해수욕장, 김녕해변, 김녕해수욕장, 바다, 드론촬영, 드론사진, 항공촬영, 10월 추천여행지, 사진기자단, 프레임코리아1기",제주특별자치도 제주시,제주특별자치도 제주시 구좌읍
3071777,제천 옥순봉출렁다리,http://tong.visitkorea.or.kr/cms2/website/77/3071777.jpg,"제천 옥순봉출렁다리, 충청북도 제천시, 다리, 충주호, 구담봉 & 옥순봉, 명승 제46호, 명승 제48호, 기암, 봉우리, 옥순대교, 드론촬영, 드론사진, 항공촬영, 파노라마",충청북도 제천시,충청북도 제천시 수산면
3095113,간월재,http://tong.visitkorea.or.kr/cms2/website/13/3095113.jpg,"간월재, 울산광역시 울주군, 영남 알프스, 울산12경, 신불산 억새평원, 자연관광지, 자연생태관광지, 산책로, 산책길, 걷기여행, 억새밭, 가을, 추경, 드론촬영, 드론사진, 항공촬영, 파노라마",울산광역시 울주군,울산광역시 울주군 상북면
3095036,대한다원(보성다원),http://tong.visitkorea.or.kr/cms2/website/36/3095036.jpg,"대한다원(보성다원), 전라남도 보성군, 보성녹차밭, 대한다업, 대한2다원, 대한다원 2농장, 산책로, 산책길, 걷기여행, 드론촬영, 드론사진, 항공촬영",전라남도 보성군,전라남도 보성군 보성읍
3093763,한라산,http://tong.visitkorea.or.kr/cms2/website/63/3093763.jpg,"한라산, 제주특별자치도 제주시, 제주도, 한라산국립공원, 유네스코 세계자연유산, 유네스코 세계유산, 제주도 국가지질공원, 화산섬, 한라산 백록담, 명승 제90호, 호수, 화구호, 드론촬영, 드론사진, 항공촬영, 파노라마",제주특별자치도 제주시,제주특별자치도 제주시
3093479,소매물도,http://tong.visitkorea.or.kr/cms2/website/79/3093479.jpg,"소매물도, 경상남도 통영시, 섬, 등대섬, 명승 제18호, 기암절벽, 바다, 일출, 해돋이, 드론촬영, 드론사진, 항공촬영, 파노라마",경상남도 통영시,경상남도 통영시 한산면
3091147,무릉계곡,http://tong.visitkorea.or.kr/cms2/website/47/3091147.jpg,"무릉계곡, 강원특별자치도 동해시, 강원도, 명승 제37호, 두타산, 쌍폭포, 드론촬영, 드론사진, 항공촬영",강원특별자치도 동해시,강원특별자치도 동해시 삼화동
3091531,보은 법주사,http://tong.visitkorea.or.kr/cms2/website/31/3091531.jpg,"보은 법주사, 충청북도 보은군, 절, 사찰, 불교, 종교, 유네스코 세계문화유산, 유네스코 세계유산, 산사, 한국의 산지 승원, 속리산국립공원, 불상, 부처상, 보은 법주사 대웅보전, 보물 제916호, 전경, 드론촬영, 드론사진, 항공촬영",충청북도 보은군,충청북도 보은군 속리산면
3092171,매미성,http://tong.visitkorea.or.kr/cms2/website/71/3092171.jpg,"매미성, 경상남도 거제시, 해안절경, 바다, 드론촬영, 드론사진, 항공촬영",경상남도 거제시,경상남도 거제시 장목면
3092081,철원 한탄강 주상절리길,http://tong.visitkorea.or.kr/cms2/website/81/3092081.jpg,"철원 한탄강 주상절리길, 강원특별자치도 철원군, 강원도, 한탄강 지오트레일, 한탄강 국가지질공원, 한탄강 유네스코 세계지질공원, 기암절벽, 바위, 걷기여행, 드론촬영, 드론사진, 항공촬영, 파노라마",강원특별자치도 철원군,강원특별자치도 철원군 갈말읍
3091921,부소담악,http://tong.visitkorea.or.kr/cms2/website/21/3091921.jpg,"부소담악, 충청북도 옥천군, 병풍바위, 기암괴석, 자연, 절경, 전경, 드론촬영, 드론사진, 항공촬영",충청북도 옥천군,충청북도 옥천군 군북면
3090262,두물머리,http://tong.visitkorea.or.kr/cms2/website/62/3090262.jpg,"두물머리, 경기도 양평군, 양수리, 북한강, 남한강, 두물경, 드론촬영, 드론사진, 항공촬영",경기도 양평군,경기도 양평군 양서면
3071746,구담봉 & 옥순봉,http://tong.visitkorea.or.kr/cms2/website/46/3071746.jpg,"구담봉 & 옥순봉, 충청북도 단양군, 충청북도 제천시, 명승 제46호, 명승 제48호, 기암, 봉우리, 충주호, 옥순대교, 드론촬영, 드론사진, 항공촬영, 파노라마",충청북도 단양군,충청북도 단양군 단성면
3071712,사인암,http://tong.visitkorea.or.kr/cms2/website/12/3071712.jpg,"사인암, 충청북도 단양군, 명승 제47호, 단양팔경, 단양8경, 기암, 단풍, 가을, 추경, 드론촬영, 드론사진, 항공촬영, 파노라마",충청북도 단양군,충청북도 단양군 대강면
3071434,단양 보발재,http://tong.visitkorea.or.kr/cms2/website/34/3071434.jpg,"단양 보발재, 충청북도 단양군, 드라이브코스, 고드너머재, 단풍, 가을, 추경, 드론촬영, 드론사진, 항공촬영",충청북도 단양군,충청북도 단양군 가곡면
3071125,고운골 남한강갈대숲,http://tong.visitkorea.or.kr/cms2/website/25/3071125.jpg,"고운골 남한강갈대숲, 충청북도 단양군, 남한강 고운골생태공원, 산책로, 산책길, 걷기여행, 가을, 추경, 드론촬영, 드론사진, 항공촬영",충청북도 단양군,충청북도 단양군 가곡면
3071056,문광저수지,http://tong.visitkorea.or.kr/cms2/website/56/3071056.jpg,"문광저수지, 충청북도 괴산군, 호수, 은행나무, 은행잎, 단풍, 가을, 추경, 산책로, 산책길, 걷기여행, 드론촬영, 드론사진, 항공촬영, 파노라마",충청북도 괴산군,충청북도 괴산군 문광면
3070315,쌍곡구곡,http://tong.visitkorea.or.kr/cms2/website/15/3070315.jpg,"쌍곡구곡, 충청북도 괴산군, 쌍곡계곡, 소금강, 절벽, 바위, 단풍, 가을, 추경, 드론촬영, 드론사진, 항공촬영, 파노라마",충청북도 괴산군,충청북도 괴산군 칠성면
3057697,호국의병의 숲 친수공원,http://tong.visitkorea.or.kr/cms2/website/97/3057697.jpg,"호국의병의 숲 친수공원, 경상남도 의령군, 꽃밭, 산책로, 산책길, 포토존",경상남도 의령군,경상남도 의령군 지정면
3057647,황리단길,http://tong.visitkorea.or.kr/cms2/website/47/3057647.jpg,"황리단길, 경상북도 경주시, 황남 큰길, 이색거리",경상북도 경주시,경상북도 경주시 황남동
3035356,구봉산 전망대 카페거리,http://tong.visitkorea.or.kr/cms2/website/56/3035356.JPG,"구봉산 전망대 카페거리, 강원특별자치도 춘천시, 강원도, 춘천 카페, 춘천 커피숍, 9월 추천여행지, 사진기자단, 프레임코리아1기",강원특별자치도 춘천시,강원특별자치도 춘천시 동면
3036418,물의정원,http://tong.visitkorea.or.kr/cms2/website/18/3036418.jpg,"물의정원, 경기도 남양주시, 수변생태공원, 자연공원, 산책로, 산책길, 걷기여행, 황화코스모스, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",경기도 남양주시,경기도 남양주시 조안면
3033691,법기수원지,http://tong.visitkorea.or.kr/cms2/website/91/3033691.jpg,"법기수원지, 경상남도 양산시, 자연휴양림, 수림지, 편백나무숲, 산책로, 산책길, 걷기여행, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",경상남도 양산시,경상남도 양산시 동면
3036692,교동도 대룡시장,http://tong.visitkorea.or.kr/cms2/website/92/3036692.jpg,"교동도 대룡시장, 인천광역시 강화군, 9월 추천여행지, 사진기자단, 프레임코리아1기",인천광역시 강화군,인천광역시 강화군 교동면
3033944,충주 미륵대원지,http://tong.visitkorea.or.kr/cms2/website/44/3033944.jpg,"충주 미륵대원지, 충청북도 충주시, 사적 제317호, 절터, 사찰터, 충주 미륵리 석조여래입상, 보물 제96호, 충주 미륵리 오층석탑, 보물 제95호, 9월 추천여행지, 사진기자단, 프레임코리아1기",충청북도 충주시,충청북도 충주시 수안보면
3038070,고령 지산동 고분군,http://tong.visitkorea.or.kr/cms2/website/70/3038070.jpg,"고령 지산동 고분군, 경상북도 고령군, 사적 제79호, 대가야 고분군, 유네스코 세계문화유산, 유네스코 세계유산, 무덤, 능, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",경상북도 고령군,경상북도 고령군 대가야읍
3037991,소래포구해오름광장,http://tong.visitkorea.or.kr/cms2/website/91/3037991.JPG,"소래포구해오름광장, 인천광역시 남동구, 해오름공원, 새우타워 전망대, 바람개비, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",인천광역시 남동구,인천광역시 남동구 논현동
3035444,율동공원,http://tong.visitkorea.or.kr/cms2/website/44/3035444.jpg,"율동공원, 경기도 성남시, 근린공원, 분당저수지, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",경기도 성남시,경기도 성남시 분당구
3033561,거창 감악산,http://tong.visitkorea.or.kr/cms2/website/61/3033561.JPG,"거창 감악산, 경상남도 거창군, 감악산 풍력단지, 별바람언덕, 감악산 항노화웰니스체험장, 풍력발전기, 아스타국화, 꽃밭, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",경상남도 거창군,경상남도 거창군 남상면
3033660,제천 의림지와 제림,http://tong.visitkorea.or.kr/cms2/website/60/3033660.JPG,"제천 의림지와 제림, 충청북도 제천시, 명승 제20호, 저수지, 호수, 공원, 산책로, 산책길, 걷기여행, 용추폭포 유리전망대, 드론촬영, 드론사진, 항공촬영, 9월 추천여행지, 사진기자단, 프레임코리아1기",충청북도 제천시,충청북도 제천시 모산동
3036605,봉평5일장,http://tong.visitkorea.or.kr/cms2/website/05/3036605.jpg,"봉평5일장, 강원특별자치도 평창군, 강원도, 봉평재래시장, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",강원특별자치도 평창군,강원특별자치도 평창군 봉평면
3037863,남산골한옥마을,http://tong.visitkorea.or.kr/cms2/website/63/3037863.jpg,"남산골한옥마을, 서울특별시 중구, 남산한옥마을, 민속마을, 전통정원, 전통한옥, 9월 추천여행지, 사진기자단, 프레임코리아1기",서울특별시 중구,서울특별시 중구 필동2가
3035316,철원 한탄강 은하수교,http://tong.visitkorea.or.kr/cms2/website/16/3035316.JPG,"철원 한탄강 은하수교, 강원특별자치도 철원군, 강원도, 산책로, 산책길, 걷기여행, 다리, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",강원특별자치도 철원군,강원특별자치도 철원군 동송읍
3037860,소무의도,http://tong.visitkorea.or.kr/cms2/website/60/3037860.jpg,"소무의도, 인천광역시 중구, 섬, 떼무리, 서해바다, 갯벌, 어선, 낚싯배, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",인천광역시 중구,인천광역시 중구 무의동
3033935,고모산성,http://tong.visitkorea.or.kr/cms2/website/35/3033935.jpg,"고모산성, 경상북도 문경시, 성곽, 문경 토끼비리, 명승 제31호, 산책로, 산책길, 걷기여행, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",경상북도 문경시,경상북도 문경시 마성면
3036366,연천 호로고루,http://tong.visitkorea.or.kr/cms2/website/66/3036366.jpg,"연천 호로고루, 경기도 연천군, 연천 호로고루성, 사적 제467호, 해바라기, 꽃밭, 노을, 일몰, 9월 추천여행지, 사진기자단, 프레임코리아1기",경기도 연천군,경기도 연천군 장남면
3036716,강화 교동도,http://tong.visitkorea.or.kr/cms2/website/16/3036716.jpg,"강화 교동도, 인천광역시 강화군, 섬, 논, 9월 추천여행지, 사진기자단, 프레임코리아1기",인천광역시 강화군,인천광역시 강화군 교동면
3038166,아가페정원,http://tong.visitkorea.or.kr/cms2/website/66/3038166.jpg,"아가페정원, 전라북도 익산시, 민간정원, 메타세쿼이아길, 메타세콰이어길, 가로수길, 산책로, 산책길, 걷기여행, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",전라북도 익산시,전라북도 익산시 황등면
3033810,더베이101,http://tong.visitkorea.or.kr/cms2/website/10/3033810.jpg,"더베이101, 부산광역시 해운대구, 해운대 마린시티, 해운대 마천루, 야경, 불꽃놀이, 9월 추천여행지, 사진기자단, 프레임코리아1기",부산광역시 해운대구,부산광역시 해운대구 우동
3033870,영도대교,http://tong.visitkorea.or.kr/cms2/website/70/3033870.jpg,"영도대교, 부산광역시 영도구, 다리, 9월 추천여행지, 사진기자단, 프레임코리아1기",부산광역시 영도구,부산광역시 영도구 대교동1가
3038316,광한루원,http://tong.visitkorea.or.kr/cms2/website/16/3038316.JPG,"광한루원, 전라북도 남원시, 명승 제33호, 정원, 광한루, 보물 제281호, 오작교, 완월정, 9월 버킷, 9월 추천여행지, 드론촬영, 드론사진, 항공촬영, 사진기자단, 프레임코리아1기",전라북도 남원시,전라북도 남원시 천거동
3037743,광명항,http://tong.visitkorea.or.kr/cms2/website/43/3037743.jpg,"광명항, 인천광역시 중구, 항구, 무의도, 섬, 소무의인도교, 어선, 낚싯배, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",인천광역시 중구,인천광역시 중구 무의동
3036728,강화 삼랑성,http://tong.visitkorea.or.kr/cms2/website/28/3036728.jpg,"강화 삼랑성, 인천광역시 강화군, 정족산성, 사적 제130호, 9월 추천여행지, 드론촬영, 드론사진, 항공촬영, 사진기자단, 프레임코리아1기",인천광역시 강화군,인천광역시 강화군 길상면
3032818,동피랑마을,http://tong.visitkorea.or.kr/cms2/website/18/3032818.jpg,"동피랑마을, 경상남도 통영시, 동피랑 벽화마을, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",경상남도 통영시,경상남도 통영시 동호동
3031889,소래습지생태공원,http://tong.visitkorea.or.kr/cms2/website/89/3031889.JPG,"소래습지생태공원, 인천광역시 남동구, 갯벌, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",인천광역시 남동구,인천광역시 남동구 논현동
3034463,무진정,http://tong.visitkorea.or.kr/cms2/website/63/3034463.jpg,"무진정, 경상남도 함안군, 정자, 연못, 야경, 함안 문화재 야행, 9월 추천여행지, 사진기자단, 프레임코리아1기",경상남도 함안군,경상남도 함안군 함안면
3035565,제부도,http://tong.visitkorea.or.kr/cms2/website/65/3035565.jpg,"제부도, 경기도 화성시, 섬, 서해바다, 제부도 해안산책로(제비꼬리길), 산책로, 산책길, 걷기여행, 서해바다, 9월 추천여행지, 사진기자단, 프레임코리아1기",경기도 화성시,경기도 화성시 서신면
3034508,함안 말이산 고분군,http://tong.visitkorea.or.kr/cms2/website/08/3034508.jpg,"함안 말이산 고분군, 경상남도 함안군, 유네스코 세계문화유산, 유네스코 세계유산, 무덤, 능, 9월 추천여행지, 사진기자단, 프레임코리아1기",경상남도 함안군,경상남도 함안군 가야읍
3036687,강화도,http://tong.visitkorea.or.kr/cms2/website/87/3036687.jpg,"강화도, 인천광역시 강화군, 섬, 노을, 일몰, 9월 추천여행지, 파노라마, 사진기자단, 프레임코리아1기",인천광역시 강화군,인천광역시 강화군
3033942,충주 고구려비 전시관,http://tong.visitkorea.or.kr/cms2/website/42/3033942.jpg,"충주 고구려비 전시관, 충청북도 충주시, 박물관, 충주 고구려비, 국보 제205호, 9월 추천여행지, 사진기자단, 프레임코리아1기",충청북도 충주시,충청북도 충주시 중앙탑면
3032848,서피랑마을,http://tong.visitkorea.or.kr/cms2/website/48/3032848.jpg,"서피랑마을, 경상남도 통영시, 서피랑 벽화마을, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",경상남도 통영시,경상남도 통영시 서호동
3032139,용양봉저정공원,http://tong.visitkorea.or.kr/cms2/website/39/3032139.jpg,"용양봉저정공원, 서울특별시 동작구, 근린공원, 산책로, 산책길, 걷기여행, 9월 추천여행지, 사진기자단, 프레임코리아1기",서울특별시 동작구,서울특별시 동작구 본동
3037926,청운문학도서관,http://tong.visitkorea.or.kr/cms2/website/26/3037926.jpg,"청운문학도서관, 서울특별시 종로구, 한옥, 9월 추천여행지, 사진기자단, 프레임코리아1기",서울특별시 종로구,서울특별시 종로구 청운동
3035814,황룡사역사문화관,http://tong.visitkorea.or.kr/cms2/website/14/3035814.jpg,"황룡사역사문화관, 경상북도 경주시, 박물관, 코스모스, 꽃밭, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",경상북도 경주시,경상북도 경주시 구황동
3036510,나리농원,http://tong.visitkorea.or.kr/cms2/website/10/3036510.jpg,"나리농원, 경기도 양주시, 나리공원, 꽃밭, 천일홍, 9월 추천여행지, 사진기자단, 프레임코리아1기",경기도 양주시,경기도 양주시 광사동
3036602,평창효석문화제,http://tong.visitkorea.or.kr/cms2/website/02/3036602.jpg,"평창효석문화제, 강원특별자치도 평창군, 강원도, 축제, 메밀꽃밭, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",강원특별자치도 평창군,강원특별자치도 평창군 봉평면
3032894,우암동 도시숲,http://tong.visitkorea.or.kr/cms2/website/94/3032894.jpg,"우암동 도시숲, 부산광역시 남구, 근린공원, 부산항대교, 9월 추천여행지, 사진기자단, 프레임코리아1기",부산광역시 남구,부산광역시 남구 우암동
3037884,상촌재,http://tong.visitkorea.or.kr/cms2/website/84/3037884.JPG,"상촌재, 서울특별시 종로구, 복합문화공간, 한옥, 체험, 9월 추천여행지, 사진기자단, 프레임코리아1기",서울특별시 종로구,서울특별시 종로구 옥인동
3035819,반곡지,http://tong.visitkorea.or.kr/cms2/website/19/3035819.jpg,"반곡지, 경상북도 경산시, 호수, 저수지, 왕버들나무, 9월 추천여행지, 사진기자단, 프레임코리아1기",경상북도 경산시,경상북도 경산시 남산면
3033674,제천 에코브릿지,http://tong.visitkorea.or.kr/cms2/website/74/3033674.JPG,"제천 에코브릿지, 충청북도 제천시, 육교, 논, 산책로, 산책길, 걷기여행, 드론촬영, 드론사진, 항공촬영, 9월 추천여행지, 사진기자단, 프레임코리아1기",충청북도 제천시,충청북도 제천시 모산동
3036608,효석달빛언덕,http://tong.visitkorea.or.kr/cms2/website/08/3036608.jpg,"효석달빛언덕, 강원특별자치도 평창군, 강원도, 전시관, 문학 테마 관광지, 바람개비, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",강원특별자치도 평창군,강원특별자치도 평창군 봉평면
3035462,책테마파크,http://tong.visitkorea.or.kr/cms2/website/62/3035462.jpg,"책테마파크, 경기도 성남시, 도서관, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",경기도 성남시,경기도 성남시 분당구
3033803,금정산성,http://tong.visitkorea.or.kr/cms2/website/03/3033803.jpg,"금정산성, 부산광역시 금정구, 사적 제215호, 성곽, 금정산, 9월 추천여행지, 사진기자단, 프레임코리아1기",부산광역시 금정구,부산광역시 금정구 금성동
3035477,제부도워터워크,http://tong.visitkorea.or.kr/cms2/website/77/3035477.jpg,"제부도워터워크, 경기도 화성시, 일몰 명소, 서해바다, 서해랑 제부도 해상케이블카, 9월 추천여행지, 사진기자단, 프레임코리아1기",경기도 화성시,경기도 화성시 서신면
3038044,일월수목원,http://tong.visitkorea.or.kr/cms2/website/44/3038044.JPG,"일월수목원, 경기도 수원시, 식물원, 9월 추천여행지, 사진기자단, 프레임코리아1기",경기도 수원시,경기도 수원시 장안구
3037939,청전 이상범 가옥,http://tong.visitkorea.or.kr/cms2/website/39/3037939.jpg,"청전 이상범 가옥, 서울특별시 종로구, 한옥, 고택, 9월 추천여행지, 사진기자단, 프레임코리아1기",서울특별시 종로구,서울특별시 종로구 누하동
3032413,강구안,http://tong.visitkorea.or.kr/cms2/website/13/3032413.jpg,"강구안, 경상남도 통영시, 항구, 강구안 보도교, 야경, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",경상남도 통영시,경상남도 통영시 동호동
3032304,대구수목원,http://tong.visitkorea.or.kr/cms2/website/04/3032304.jpg,"대구수목원, 대구광역시 달서구, 식물원, 산책로, 산책길, 걷기여행, 숲길, 9월 추천여행지, 사진기자단, 프레임코리아1기",대구광역시 달서구,대구광역시 달서구 대곡동
3037898,청운공원,http://tong.visitkorea.or.kr/cms2/website/98/3037898.jpg,"청운공원, 서울특별시 종로구, 윤동주시인의 언덕, 9월 추천여행지, 사진기자단, 프레임코리아1기",서울특별시 종로구,서울특별시 종로구 청운동
3034011,영월 강변저류지,http://tong.visitkorea.or.kr/cms2/website/11/3034011.jpg,"영월 강변저류지, 강원특별자치도 영월군, 강원도, 테마공원, 수변공원, 느티나무언덕, 용마루나무, 매자나무, 9월 추천여행지, 사진기자단, 프레임코리아1기",강원특별자치도 영월군,강원특별자치도 영월군 영월읍
3031779,수도권매립지 야생화단지 드림파크,http://tong.visitkorea.or.kr/cms2/website/79/3031779.jpg,"수도권매립지 야생화단지 드림파크, 인천광역시 서구,  드림파크 탑, 핑크뮬리, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",인천광역시 서구,인천광역시 서구 백석동
3035378,소양강댐,http://tong.visitkorea.or.kr/cms2/website/78/3035378.JPG,"소양강댐, 강원특별자치도 춘천시, 강원도, 소양호, 9월 추천여행지, 사진기자단, 프레임코리아1기",강원특별자치도 춘천시,강원특별자치도 춘천시 신북읍
3037846,하나개해수욕장,http://tong.visitkorea.or.kr/cms2/website/46/3037846.jpg,"하나개해수욕장, 인천광역시 중구, 하나개해변, 서해바다, 갯벌, 무의도, 섬, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",인천광역시 중구,인천광역시 중구 무의동
3034349,재한유엔기념공원,http://tong.visitkorea.or.kr/cms2/website/49/3034349.jpg,"재한유엔기념공원, 부산광역시 남구, 국가등록문화재 제359호, 묘지, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",부산광역시 남구,부산광역시 남구 대연동
3034430,함안 아라가야문화제,http://tong.visitkorea.or.kr/cms2/website/30/3034430.jpg,"함안 아라가야문화제, 경상남도 함안군, 대군물 공연, 9월 추천여행지, 사진기자단, 프레임코리아1기",경상남도 함안군,경상남도 함안군 가야읍
3038193,장항송림산림욕장,http://tong.visitkorea.or.kr/cms2/website/93/3038193.jpg,"장항송림산림욕장, 충청남도 서천군, 장항 솔숲, 소나무 숲, 송림, 바다, 9월 추천여행지, 사진기자단, 프레임코리아1기",충청남도 서천군,충청남도 서천군 장항읍
3035609,탄도항,http://tong.visitkorea.or.kr/cms2/website/09/3035609.jpg,"탄도항, 경기도 안산시, 항구, 일몽 명소, 누에섬, 대부도, 풍력발전기, 구름, 9월 추천여행지, 사진기자단, 프레임코리아1기",경기도 안산시,경기도 안산시 단원구
3033820,동아대학교 석당박물관,http://tong.visitkorea.or.kr/cms2/website/20/3033820.jpg,"동아대학교 석당박물관, 부산광역시 서구, 9월 추천여행지, 사진기자단, 프레임코리아1기",부산광역시 서구,부산광역시 서구 부민동2가
3036670,대관령 양떼목장,http://tong.visitkorea.or.kr/cms2/website/70/3036670.jpg,"대관령 양떼목장, 강원특별자치도 평창군, 강원도, 양 목장, 관람, 체험, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",강원특별자치도 평창군,강원특별자치도 평창군 대관령면
3033945,중앙탑공원,http://tong.visitkorea.or.kr/cms2/website/45/3033945.jpg,"중앙탑공원, 충청북도 충주시, 중앙탑 사적공원, 시민공원, 충주 탑평리 칠층석탑, 국보 제6호, 9월 추천여행지, 사진기자단, 프레임코리아1기",충청북도 충주시,충청북도 충주시 중앙탑면
3032013,평창 육백마지기,http://tong.visitkorea.or.kr/cms2/website/13/3032013.jpg,"평창 육백마지기, 강원특별자치도 평창군, 전망대, 풍력발전기, 차박, 차크닉, 9월 버킷, 9월 추천여행지, 사진기자단, 프레임코리아1기",강원특별자치도 평창군,강원특별자치도 평창군 미탄면
3090107,토왕성폭포,http://tong.visitkorea.or.kr/cms2/website/07/3090107.jpg,"토왕성폭포, 강원특별자치도 속초시, 강원도, 명승 제96호, 설악산국립공원, 자연, 드론촬영, 드론사진, 항공촬영",강원특별자치도 속초시,강원특별자치도 속초시 설악동
3086047,고군산군도,http://tong.visitkorea.or.kr/cms2/website/47/3086047.jpg,"고군산군도, 전북특별자치도 군산시, 섬, 바다, 신시도, 무녀도, 고군산대교, 드론촬영, 드론사진, 항공촬영",전북특별자치도 군산시,전북특별자치도 군산시 옥도면
3039832,대관령 하늘목장,http://tong.visitkorea.or.kr/cms2/website/32/3039832.jpg,"대관령 하늘목장, 강원특별자치도 평창군, 강원도, 관람, 체험, 풍력발전기",강원특별자치도 평창군,강원특별자치도 평창군 대관령면
3040124,임진강 댑싸리공원,http://tong.visitkorea.or.kr/cms2/website/24/3040124.jpg,"임진강 댑싸리공원, 경기도 연천군, 자연공원, 꽃밭",경기도 연천군,경기도 연천군 중면
3041228,삼부연폭포,http://tong.visitkorea.or.kr/cms2/website/28/3041228.jpg,"삼부연폭포, 강원특별자치도 철원군, 강원도, 한탄강 국가지질공원, 한탄강 유네스코 세계지질공원",강원특별자치도 철원군,강원특별자치도 철원군 갈말읍
